"","Coal_Share_Ret","Coal_Share_Tran","Coal_Share_PhasedOut","Coal_Gen_Decline_Perc","Gas_Gen_Decline_Perc","Coal_duration_year","Coal_Share_EarlyRet","Coal_logCurrent_MW","Gas_Current_MW","Gas_duration_year","Gas_logCurrent_MW","Share_VRE_Gen","GDPpc_2015.","Population","WDI_Manu_GDP_.","WDI_CoalRents_.","WDI_OilRents_.","WDI_NGRents_.","WDI_NG_El_.","WDI_Coal_El_.","logGDPpc","BP_GasReserve_tM3","BP_GasProduction_bM3","BP_CoalProduction_mTon","BP_CoalReserve_mTon","BP_CoalR2P_yr","LogBP_GasR2P_yr","HHI_Gas_Import","contiguity_Gas_Import","agree_Gas_Import","sanction_Gas_Import","common_language_Gas_Import","colony_Gas_Import","HHI_Gas_Export","contiguity_Gas_Export","agree_Gas_Export","sanction_Gas_Export","common_language_Gas_Export","colony_Gas_Export","NetValue_Gas_Import","NetQuantity_Gas_Import","HHI_Coal_Import","contiguity_Coal_Import","agree_Coal_Import","sanction_Coal_Import","common_language_Coal_Import","colony_Coal_Import","HHI_Coal_Export","contiguity_Coal_Export","agree_Coal_Export","sanction_Coal_Export","common_language_Coal_Export","colony_Coal_Export","NetValue_Coal_Import","NetQuantity_Coal_Import","R_IndepProducer","R_Private","R_Unbundle","R_WholeSale","R_IndepReg","R_Choice","R_Liberalization","R_Corp","StateCapacity","num_supply_policy","binary_airqual","ghg_ambition_n","cw_2030","annex_one","annex_two"
"OMN-2018",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.0340798584878327,0.305915371221622,0.716707095051292,-0.416416384930239,0.116317172348862,-0.305283989398062,-0.941987101934856,-0.253508048586435,1.828306299229,0.831327644986355,2.18898911394511,-0.807184063422909,0.776940505806721,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-0.560600103430798,0.678503933810978,0.712637911258589,-0.30658385990859,0.942030715559694,-0.448450927707968,-0.553872050435904,-0.851866323627123,-0.701254627943487,-0.224368070246164,0.244793363213181,-0.28096461880065,-0.606728268509244,-0.389766537830464,-0.438905757156526,-0.491849094684761,0.856561602122539,-0.298767643128817,-1.05214676100752,-0.374290289183702,1.37534996337514,1.57553004405953,0.719506751217501,-0.217109412575124,1.22421185239313,-0.28587370282009,-0.00487763874242178,-0.00615009048931894,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.519715481413668,-0.837429467073409,0,0,0,0,0
"OMN-2019",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,0.0533054529744947,0.354045042795116,0.818333889861438,-0.416556213805464,0.104601459985241,-0.305275145396105,-1.11519129577423,-0.253508048586435,1.62412505789471,0.853458685514284,2.18901849698758,-0.807184063422909,0.764541823714262,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.957902318081413,-0.835642598890985,0.712637911258589,-0.30658385990859,0.942030715559694,-0.448450927707968,-0.665429848985212,-0.857346848720323,0.251021859513435,-0.224368070246164,0.149718331194967,-0.28096461880065,-0.60716613105836,-0.380326415608895,-0.965621463355007,-0.33997657489581,-0.0515251864247683,-0.298767643128817,-0.920089695327317,-0.380255003383013,1.37441435911263,1.5751226623878,0.719506751217501,-0.217109412575124,1.22421185239313,-0.28587370282009,-0.00482644940944708,-0.00628769737749631,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.452640363899997,-0.837429467073409,0,0,0,0,0
"OMN-2020",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,0.0560063195833332,0.40217471436861,0.821021104942215,-0.366756460582255,0.0835275882093454,-0.305601066905836,-1.06187314855043,-0.253508048586435,0.979796359142723,1.04020176932956,2.17869930022521,-0.807184063422909,0.741867569830465,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.95807672015447,-0.835709651487158,0.712637911258589,-0.30658385990859,0.942030715559694,-0.448450927707968,-0.72462179362735,-0.858030891818309,0.378356438186415,-0.224368070246164,0.268844474009722,-0.28096461880065,-0.459811203878605,-0.393216698753235,0.213561138995973,-0.193746026962732,-1.33952379769129,-0.298767643128817,-0.882253600280166,-0.384880025653542,1.37365339264022,1.57479126929312,0.719279638193824,-0.217109412575124,1.22421185239313,-0.285375281294112,-0.00612122050713397,-0.00615527296606277,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.676074746874026,-0.837429467073409,0,0,0,0,0
"OMN-2021",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,0.064010706078618,0.450304385942105,0.828857276293629,-0.357651699042827,0.118750358383819,-0.305726936103146,-0.936610211305819,-0.253508048586435,1.81174843673311,1.67483842791136,2.17681271727023,-0.807184063422909,0.77949744022388,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.367838264827528,-0.612689401178047,0.71240850216649,-0.30658385990859,0.942030715559694,-0.448450927707968,-0.674349817030908,-0.858072760175669,-1.4786262633164,-0.224368070246164,0.291055417338802,-0.28096461880065,-0.628184094708442,-0.405001231509835,-0.690804784952647,0.321152889725514,-0.540008590315232,-0.298767643128817,-0.196613924731676,-0.382281666531055,0.038187627204557,0.0796774546496221,0.716983911713857,-0.217109412575124,1.22421185239313,-0.28587370282009,-0.00616556557055972,-0.00701562198583365,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.66416174261096,-0.837429467073409,0,0,0,0,0
"OMN-2022",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,0.064010706078618,0.498434057515599,0.828857276293629,-0.358615612768354,0.29907160346279,0.151235093575668,0.315604959678589,-0.253508048586435,1.17824879382001,0.937041826130375,1.31206546612123,-0.602924498163351,0.694332553351549,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-0.247717508806446,-0.292638852782314,0.139086538295781,-0.294429275221942,0.120064885200646,0.40190448928588,-0.107639434852339,-0.284802679269238,-0.63007787450946,-0.0205630014478625,0.411987989358865,-0.144431001910969,-0.27071520788029,0.236909755420702,-0.0516896786809269,-0.712015464314545,-0.7350131049156,0.332069427472063,0.290175681513985,0.479035981045481,0.160147472303735,-0.128006427260694,-0.568402878191129,0.0280026310492434,0.0361058057117399,-0.00271828553919322,-0.546159989596128,-0.514215511940383,-1.53771238317925,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.487172965461129,-0.837429467073409,0,0,0,0,0
"PAK-1995",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-0.157018131293578,-0.15358092926253,1.12411978797102,0.490486842685779,-0.425107472778311,-0.839064168869004,0.400239646060284,-0.0404174442465489,-0.180175834342644,-0.437697027829496,-0.172334772342345,-0.146151491357798,-0.777401437575198,-1.69213129646364,-0.185312697601565,-0.0229458305082,-0.037549254327907,-0.0428823155020506,-0.0809833743715149,1.65953096317546,0.958081686794214,1.58671506734656,0.712637911258589,-0.30658385990859,-1.38100971823122,-0.448450927707968,-1.46792940611357,-0.858072760175669,-1.49353770853181,-0.224368070246164,-1.15988597423027,-0.28096461880065,-0.0178799048292599,-0.0155170315866494,0.481117843742683,-0.724438630394138,-1.45751698267139,-0.298767643128817,0.988364262438061,-0.413770433605251,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00188690915762313,0.00698368544205478,0.664666138071721,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,0.508185513571269,-1.7912886672226,-1.37692702778901,-0.837429467073409,0,1,1,0,0
"PAK-1996",0,0,0,0,0,-1.04705227863608,-0.106843592708464,-0.0582940664444085,-0.114295596770334,1.17224945954452,0.583285752576257,-0.425107472778311,-0.838184526908046,0.42284281797401,-0.042017335818702,-0.191859228549418,-0.429408915640806,-0.153938823530109,-0.139164434854254,-0.782731886499864,-1.67425958305257,-0.189499279967952,-0.0229314233421371,-0.0374627428650126,-0.0419807078653529,0.00662153414658865,1.58123332560901,0.958081686794214,1.58671506734656,0.712637911258589,-0.30658385990859,-1.38100971823122,-0.448450927707968,-1.46792940611357,-0.858072760175669,-1.49353770853181,-0.224368070246164,-1.15988597423027,-0.28096461880065,-0.0178866386987346,-0.0155228141358265,0.031021111603965,-0.724809847319345,-1.1261446267749,-0.296089312800861,0.988708666847819,-0.413770433605251,1.37534996337514,-0.869167367955639,0.719506751217501,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.0013536371104936,0.00688465794235124,0.664666138071721,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,0.508185513571269,-1.7912886672226,-1.16267643394939,-0.837429467073409,0,1,1,0,0
"PAK-1997",0,0,0,0,0,-1.00719699871095,-0.106843592708464,-0.0582940664444085,-0.101282330382295,1.22037913111801,0.608993542185032,-0.425107472778311,-0.839190540309817,0.44532589042727,-0.0497895502137445,-0.206085970798878,-0.433700658497631,-0.162115209393689,-0.203577466819563,-0.782001068480439,-1.69472373245014,-0.197815698855398,-0.0229319569408801,-0.0375582037895857,-0.0429246171088173,-0.0803897297730004,1.53277654116279,0.958081686794214,1.58671506734656,0.712637911258589,-0.30658385990859,0.942030715559694,-0.448450927707968,-1.46792940611357,-0.858072760175669,-1.49353770853181,-0.224368070246164,-1.15988597423027,-0.28096461880065,-0.0178864470445527,-0.0155193077055855,0.209070631208455,-0.724870940202099,-1.27162170380794,-0.298416942469855,0.988693737858586,-0.413770433605251,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00327321349686545,0.00300091436300603,0.664666138071721,-1.05704929774021,-1.28646396483475,-0.96281442922852,0.63053649683716,-0.6634632185615,0.508185513571269,-1.7912886672226,-1.10220125133624,-0.837429467073409,0,1,1,0,0
"PAK-1998",0,0,0,0,0,-0.967341718785815,-0.106843592708464,-0.0582940664444085,-0.101282330382295,1.26850880269151,0.608993542185032,-0.425107472778311,-0.83938259479142,0.468085547924969,-0.0298521122594123,-0.209941122167655,-0.457271288688416,-0.135880317470366,-0.0676918824593873,-0.777663034087941,-1.69867580221233,-0.186449721521759,-0.0229223521635048,-0.0375045070195133,-0.0429731237927319,-0.0861265065095993,1.56675229682168,0.958081686794214,1.58671506734656,-1.90377278413226,-0.30658385990859,-1.38100971823122,-0.448450927707968,-1.46792940611357,-0.858072760175669,-1.49353770853181,-0.224368070246164,-1.15988597423027,-0.28096461880065,-0.017886946138289,-0.0155230420304373,-0.0995900401428157,-0.724463472254061,0.860182874904161,7.12018314358562,0.988387310002769,-0.413770433605251,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.0036739643373491,0.00309309804440202,0.664666138071721,-1.05704929774021,0.791991501431555,-0.96281442922852,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-1.18346952358651,-0.837429467073409,0,1,1,0,0
"PAK-1999",0,0,0,0,0,-0.927486438860686,-0.106843592708464,-0.0582940664444085,-0.0826217974485018,1.316638474265,0.642641563460682,-0.425107472778311,-0.839002771759378,0.491243306285427,-0.0737426666991088,-0.223015385793585,-0.440210751989794,-0.0531671657213011,-0.0527417397459732,-0.783154415755502,-1.69087405648662,-0.187209921684662,-0.0228956722263511,-0.0375074901734062,-0.0397827088155724,0.291345307452007,1.47639777464362,0.958081686794214,1.58671506734656,-1.90377278413226,-0.30658385990859,-1.38100971823122,-0.448450927707968,1.1517454947242,-0.858072760175669,-1.49353770853181,-0.224368070246164,1.14705344957621,-0.28096461880065,-0.0178880577872246,-0.0155227584118656,0.175891494119335,-0.724870940202099,0.864414977034644,7.12438223010025,0.98876534707115,-0.413770433605251,1.37534996337514,-0.869167367955639,0.719506751217501,-0.217109412575124,1.22421185239313,-0.28587370282009,-0.00447112358530059,0.00194397364344109,0.664666138071721,-1.05704929774021,0.791991501431555,-0.96281442922852,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-1.14445327673932,-0.837429467073409,0,1,1,0,0
"PAK-2000",0,0,0,0,0,-0.887631158935556,-0.106843592708464,-0.0582940664444085,-0.0682335444232352,1.3647681458385,0.666403123313567,-0.425107472778311,-0.838432036079416,0.516910466482314,-0.757859321063209,-0.222484215004549,-0.424148257324167,0.0328476184691317,0.0181972883363328,-0.793543719480278,-1.67925783423816,-0.158871759050833,-0.0228828658565174,-0.0375313554045495,-0.0397827088155724,0.301492930069045,1.58351970448777,0.958081686794214,1.58671506734656,0.712637911258589,-0.30658385990859,-1.38100971823122,-0.448450927707968,-1.46792940611357,-0.858072760175669,-1.49353770853181,-0.224368070246164,-1.15988597423027,-0.28096461880065,-0.0178853828307106,-0.0155218275758772,1.53609667709621,-0.724870940202099,0.86641677084404,7.12438223010025,0.98876534707115,-0.413770433605251,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00500610115323141,-0.00037976631159372,0.664666138071721,-1.05704929774021,0.791991501431555,-0.96281442922852,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-1.13179051878053,-0.837429467073409,0,1,1,0,0
"PAK-2001",0,0,0,0,0,-0.847775879010426,-0.106843592708464,-0.0582940664444085,-0.062463511213444,1.41289781741199,0.675465646382344,-0.425107472778311,-0.83822190088421,0.543523737257257,-0.690223749346541,-0.198913525417373,-0.431488227059577,0.0477446183068774,0.0929651482756886,-0.792014125965543,-1.67501281117664,-0.154462869001375,-0.0228700594866836,-0.0375224059428708,-0.0397827088155724,0.29762920719377,1.56786347735782,-2.28205557815201,-0.835709651487158,-1.90377278413226,-0.30658385990859,-1.38100971823122,-0.448450927707968,-1.46792940611357,-0.858072760175669,-1.49353770853181,-0.224368070246164,-1.15988597423027,-0.28096461880065,-0.01788690225741,-0.0155234517654441,1.53581536385407,-0.724870940202099,0.866372573632035,7.12434144331532,0.988714075888948,-0.413770433605251,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00456515018037537,0.000663298236313802,0.664666138071721,-1.05704929774021,0.791991501431555,-0.96281442922852,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-1.13496788978126,-0.837429467073409,0,1,1,0,0
"PAK-2002",0,0,0,0,0,-0.807920599085296,-0.106843592708464,-0.0582940664444085,-0.062463511213444,1.46102748898549,0.675465646382344,-0.425107472778311,-0.838238434946992,0.565730252114875,-0.693931221125169,-0.21554952229161,-0.426328885100412,0.145812338253435,0.136313339054455,-0.79542018389588,-1.67534620649688,-0.145340467046536,-0.0228496760146982,-0.0374537934033339,-0.0385868544198748,0.404887220074986,1.55432063623374,0.958081686794214,-0.835709651487158,0.712637911258589,4.44884751214585,0.942030715559694,-0.448450927707968,1.1517454947242,-0.858072760175669,0.796405707373192,-0.224368070246164,-1.15988597423027,-0.28096461880065,-0.0178838975791506,-0.0155234351302028,-0.578267679950734,-0.724710620812056,-0.0797636734732826,-0.297531279709757,0.988717504598603,-0.413770433605251,1.37534996337514,1.57553004405953,0.719506751217501,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.000799033328827249,0.00907347589062835,0.664666138071721,-1.05704929774021,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-1.08126681541563,-0.837429467073409,0,1,1,0,0
"PAK-2003",0,0,0,0,0,-0.768065319160166,-0.106843592708464,-0.0582940664444085,-0.062463511213444,1.50915716055898,0.675465646382344,-0.425107472778311,-0.836406712747682,0.585569544407745,-0.654863612744357,-0.215770465271512,-0.429273554762247,0.161026178420774,0.546391393792185,-0.797740192840407,-1.63903463003082,-0.146723862033407,-0.0227857588060768,-0.0374988390271168,-0.0385868544198748,0.428550316374376,1.40592644174459,0.958081686794214,1.58671506734656,0.712637911258589,-0.30658385990859,0.942030715559694,-0.448450927707968,1.1517454947242,1.44310320954789,0.796405707373192,-0.224368070246164,1.14705344957621,-0.28096461880065,-0.0179185314856599,-0.0155504943578383,-1.06582656332837,-0.430995398113262,0.0727455608039508,0.0589381531778625,0.725595666355449,-0.353766497992958,1.37424240341148,1.5750479024162,0.719506751217501,-0.217109412575124,1.22421172808029,-0.28587370282009,0.0127863547138542,0.0422523375982661,0.664666138071721,-1.05704929774021,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-1.07576949632392,-0.837429467073409,0,1,1,0,0
"PAK-2004",0,0,0,0,0,-0.728210039235036,-0.106843592708464,-0.0582940664444085,-0.062463511213444,1.55728683213247,0.675465646382344,-0.425107472778311,-0.833595856631308,0.606276586456862,-0.507620455412247,-0.1420512510443,-0.415770796611922,0.200177790026162,0.618409198088825,-0.799305000080642,-1.58562585853079,-0.136104898546289,-0.0227202416406438,-0.0374824316807058,-0.0385868544198748,0.419687517327621,1.3296113047825,0.668117448384478,-0.835709651487158,0.712637911258589,4.2255801431996,0.942030715559694,-0.448450927707968,1.14778505778439,1.44212499665009,0.795432269351007,-0.224368070246164,1.14628929666748,-0.28096461880065,-0.0178998262015408,-0.0155313870623468,-1.2459636545732,0.0749024184376039,-0.322801509054096,-0.0623587594398656,0.194582640840234,-0.392003859395126,1.37514461119454,1.57553004405953,0.719506751217501,-0.217109412575124,1.22412494938145,-0.28587370282009,0.02656198064901,0.0659154531887536,0.664666138071721,-1.05704929774021,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.938403103644231,-0.837429467073409,0,1,1,0,0
"PAK-2005",0,0,0,0,0,-0.688354759309906,-0.106843592708464,-0.0582940664444085,-0.062463511213444,1.60541650370597,0.675465646382344,-0.425107472778311,-0.831168900847371,0.626717583799069,-0.353891365504257,-0.165449276443183,-0.391196896698427,0.276721612570317,0.405301177406593,-0.801872324256221,-1.54158261826466,-0.108648500377582,-0.0226955287490809,-0.0374546883495017,-0.0385868544198748,0.405337394014578,1.38999643666861,-0.911304483043418,-0.835709651487158,-0.56362370523517,-0.0817572001844769,0.942030715559694,-0.448450927707968,1.12959129303539,1.43334906183254,0.796405707373192,-0.224368070246164,1.14703578099583,-0.28096461880065,-0.0177429901984365,-0.0154281221222181,-1.12042889962556,0.0316049570298916,-0.213380824059839,-0.298766610110834,0.258210526578412,-0.410449004428383,0.695388972023694,1.24132245016087,0.456992169727239,-0.217109412575124,1.15695262238037,-0.28587370282009,0.051304783107508,0.0743593044990376,0.664666138071721,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.802897575671951,-0.837429467073409,0,1,1,0,0
"PAK-2006",0,0,0,0,0,-0.648499479384776,-0.106843592708464,-0.0582940664444085,-0.062463511213444,1.65354617527946,0.675465646382344,-0.425107472778311,-0.828963442340772,0.647018087225645,-0.309843951580842,-0.186623202332025,-0.394123585716121,0.216750524265736,0.161526492448438,-0.801845463858338,-1.50308723445514,-0.108681752785598,-0.0226864634521336,-0.0373000118201543,-0.0385868544198748,0.337545690523717,1.37579923314344,0.95627482490573,1.58603944658761,0.712637911258589,-0.30658385990859,0.942030715559694,-0.448450927707968,1.1517454947242,1.44310320954789,0.796405707373192,-0.224368070246164,1.14705344957621,-0.28096461880065,-0.0178877641544266,-0.0155243904683446,-0.425037549840857,-0.522943384626835,0.196398668688301,-0.298767643128817,0.794923454527261,-0.413770433605251,1.37530506124848,1.57551049583578,0.71948738731997,-0.217109412575124,1.22421185239313,-0.28587370282009,0.0226893286722609,0.0451598524513297,0.664666138071721,0.961968488838858,0.791991501431555,1.05797885074033,0.63053649683716,-0.6634632185615,0.508185513571269,0.570757066818559,-0.8969337394803,-0.837429467073409,0,1,1,0,0
